pageid,shelf,book,page,filepath,hasrefractive,hasextinction,rangeMin,rangeMax,points
358,main,Al2O3,Querry,main\Al2O3\Querry.yml,1,1,0.21,12.5,550
359,main,BeO,Edwards-o,main\BeO\Edwards-o.yml,1,0,0.44,7.0,200
360,main,BeO,Edwards-e,main\BeO\Edwards-e.yml,1,0,0.44,7.0,200
362,main,CO2,Bideau-Mehu,main\CO2\Bideau-Mehu.yml,1,0,0.1807,1.6945,200
363,main,CO2,Old,main\CO2\Old.yml,1,0,0.480126,1.817228,200
364,main,CuO,Brimhall,main\CuO\Brimhall.yml,1,1,0.0101,0.0348,32
365,main,Cu2O,Querry,main\Cu2O\Querry.yml,1,1,2.5,55.5556,383
366,main,Dy2O3,Medenbach,main\Dy2O3\Medenbach.yml,1,0,0.435,0.644,200
367,main,Fe2O3,Querry-o,main\Fe2O3\Querry-o.yml,1,1,0.21,90.9091,619
368,main,Fe2O3,Querry-e,main\Fe2O3\Querry-e.yml,1,1,0.21,55.5556,613
369,main,Fe3O4,Querry,main\Fe3O4\Querry.yml,1,1,0.21,55.5556,612
370,main,GeO2,Fleming,main\GeO2\Fleming.yml,1,0,0.36,4.3,200
371,main,H2O,Hale,main\H2O\Hale.yml,1,1,0.2,200.0,169
372,main,H2O,Wang,main\H2O\Wang.yml,0,1,1.2,1.9,351
373,main,H2O,Kedenburg,main\H2O\Kedenburg.yml,1,1,0.5,1.6,1132
374,main,H2O,Daimon-19.0C,main\H2O\Daimon-19.0C.yml,1,0,0.182,1.129,200
375,main,H2O,Daimon-20.0C,main\H2O\Daimon-20.0C.yml,1,0,0.182,1.129,200
376,main,H2O,Daimon-21.5C,main\H2O\Daimon-21.5C.yml,1,0,0.182,1.129,200
377,main,H2O,Daimon-24.0C,main\H2O\Daimon-24.0C.yml,1,0,0.182,1.129,200
379,main,H2O,Asfar-H2O,main\H2O\Asfar.yml,1,1,22.22,1733.0,34
380,main,H2O,Warren,main\H2O\Warren.yml,1,1,0.0443,167.0,468
381,main,H2O,Kedenburg-D2O,main\D2O\Kedenburg.yml,1,1,0.5,1.6,1001
382,main,H2O,Wang-D2O,main\D2O\Wang.yml,0,1,1.2,2.6,701
383,main,H2O,Asfar-D2O,main\D2O\Asfar.yml,1,1,250.0,2000.0,8
384,main,HfO2,Wood,mixed crystals\HfO2-Y2O3\Wood.yml,1,0,0.365,5.0,200
385,main,Lu2O3,Medenbach,main\Lu2O3\Medenbach.yml,1,0,0.435,0.644,200
386,main,MgO,Stephens,main\MgO\Stephens.yml,1,0,0.36,5.4,200
387,main,MgO,Stephens-vis,main\MgO\Stephens-vis.yml,1,0,0.4047,0.7679,200
388,main,MoO3,Lajaunie-Î±,main\MoO3\Lajaunie-alpha.yml,1,1,0.0190745,24.7968,1300
389,main,MoO3,Lajaunie-Î²,main\MoO3\Lajaunie-beta.yml,1,1,0.0190745,24.7968,1300
390,main,MoO3,Lajaunie-Î³,main\MoO3\Lajaunie-gamma.yml,1,1,0.0190745,24.7968,1300
391,main,MoO3,Vos,main\MoO3\Vos.yml,1,1,0.190654,0.99928,511
392,main,MoO3,Stelling,main\MoO3\Stelling.yml,1,1,0.30082,0.89945,735
393,main,Nb2O5,Lemarchand,main\Nb2O5\Lemarchand.yml,1,1,0.25,2.5,451
394,main,Sc2O3,Medenbach,main\Sc2O3\Medenbach.yml,1,0,0.435,0.644,200
395,main,Sc2O3,Arndt,main\Sc2O3\Arndt.yml,1,0,0.4,0.75,8
396,main,SiO,Fernandez-Perea,main\SiO\Fernandez-Perea.yml,1,1,0.001548,0.177120268,1277
397,main,SiO,Hass,main\SiO\Hass.yml,1,1,0.24,14.0,55
398,main,SiO2,Malitson,main\SiO2\Malitson.yml,1,0,0.21,6.7,200
399,main,SiO2,Popova,main\SiO2\Popova.yml,1,1,7.0,50.0,200
400,main,SiO2,Ghosh-o,main\SiO2\Ghosh-o.yml,1,0,0.198,2.0531,200
401,main,SiO2,Ghosh-e,main\SiO2\Ghosh-e.yml,1,0,0.198,2.0531,200
402,main,SiO2,Radhakrishnan-o,main\SiO2\Radhakrishnan-o.yml,1,0,0.18,3.0,200
403,main,SiO2,Radhakrishnan-e,main\SiO2\Radhakrishnan-e.yml,1,0,0.18,3.0,200
404,main,SiO2,Kischkat,main\SiO2\Kischkat.yml,1,1,1.53846,14.28571,1451
406,main,SiO2,Gao,main\SiO2\Gao.yml,1,1,0.252,1.25,500
407,main,SiO2,Lemarchand,main\SiO2\Lemarchand.yml,1,1,0.25,2.5,451
408,main,Ta2O5,Bright-amorphous,main\Ta2O5\Bright-amorphous.yml,1,1,0.5,1000.0,500
409,main,Ta2O5,Bright-nanocrystalline,main\Ta2O5\Bright-nanocrystalline.yml,1,1,0.5,1000.0,500
411,main,Ta2O5,Gao,main\Ta2O5\Gao.yml,1,1,0.35,1.8,726
412,main,TeO2,Uchida-o,main\TeO2\Uchida-o.yml,1,0,0.4,1.0,200
413,main,TeO2,Uchida-e,main\TeO2\Uchida-e.yml,1,0,0.4,1.0,200
414,main,TiO2,Devore-o,main\TiO2\Devore-o.yml,1,0,0.43,1.53,200
415,main,TiO2,Devore-e,main\TiO2\Devore-e.yml,1,0,0.43,1.53,200
416,main,TiO2,Kischkat,main\TiO2\Kischkat.yml,1,1,1.53846,14.28571,1451
417,main,TiO2,Siefke,main\TiO2\Siefke.yml,1,1,0.120181141,125.1227623,1208
418,main,TiO2,Bodurov,main\TiO2\Bodurov.yml,1,0,0.405,0.635,200
419,main,Y2O3,Nigara,main\Y2O3\Nigara.yml,1,0,0.25,9.6,200
420,main,Yb2O3,Medenbach,main\Yb2O3\Medenbach.yml,1,0,0.435,0.644,200
421,main,ZnO,Bond-o,main\ZnO\Bond-o.yml,1,0,0.45,4.0,200
422,main,ZnO,Bond-e,main\ZnO\Bond-e.yml,1,0,0.45,4.0,200
423,main,ZnO,Stelling,main\ZnO\Stelling.yml,1,1,0.30158,1.68492,640
424,main,ZnO,Querry,main\ZnO\Querry.yml,1,1,0.21,55.5556,612
425,main,ZnO,Bodurov,main\ZnO\Bodurov.yml,1,0,0.405,0.635,200
426,main,ZrO2,Wood,mixed crystals\ZrO2-Y2O3\Wood.yml,1,0,0.361,5.135,200
427,main,ZrO2,Bodurov,main\ZrO2\Bodurov.yml,1,0,0.405,0.635,200
428,main,Os,Windt,main\Os\Windt.yml,1,1,0.00236,0.12157,36
431,main,BP,Wettling,main\BP\Wettling.yml,1,0,0.4545,0.6328,6
432,main,CdGeP2,Boyd-20-o,main\CdGeP2\Boyd-20-o.yml,1,0,0.8,12.5,200
433,main,CdGeP2,Boyd-20-e,main\CdGeP2\Boyd-20-e.yml,1,0,0.8,12.5,200
434,main,CdGeP2,Boyd-118-o,main\CdGeP2\Boyd-118-o.yml,1,0,0.8,12.5,200
435,main,CdGeP2,Boyd-118-e,main\CdGeP2\Boyd-118-e.yml,1,0,0.8,12.5,200
436,main,GaP,Aspnes,main\GaP\Aspnes.yml,1,1,0.2066,0.8266,46
437,main,GaP,Jellison,main\GaP\Jellison.yml,1,1,0.234,0.84,187
438,main,GaP,Parsons,main\GaP\Parsons.yml,1,0,54.369,366.03,17
439,main,GaP,Bond,main\GaP\Bond.yml,1,0,0.5,4.0,22
440,main,GaP,Adachi,main\GaP\Adachi.yml,1,1,0.20664,12.398,200
441,main,InP,Aspnes,main\InP\Aspnes.yml,1,1,0.2066,0.8266,46
442,main,InP,Pettit,main\InP\Pettit.yml,1,0,0.95,10.0,200
443,main,InP,Adachi,main\InP\Adachi.yml,1,1,0.20664,12.398,200
444,main,ZnGeP2,Das-o,main\ZnGeP2\Das-o.yml,1,0,1.32,11.0,200
445,main,ZnGeP2,Das-e,main\ZnGeP2\Das-e.yml,1,0,1.32,11.0,200
446,main,ZnGeP2,Zelmon-o,main\ZnGeP2\Zelmon-o.yml,1,0,2.0,9.0,200
447,main,ZnGeP2,Zelmon-e,main\ZnGeP2\Zelmon-e.yml,1,0,2.0,9.0,200
448,main,ZnGeP2,Boyd-20-o,main\ZnGeP2\Boyd-20-o.yml,1,0,0.64,12.0,200
449,main,ZnGeP2,Boyd-20-e,main\ZnGeP2\Boyd-20-e.yml,1,0,0.64,12.0,200
450,main,ZnGeP2,Boyd-70-o,main\ZnGeP2\Boyd-70-o.yml,1,0,0.64,12.0,200
451,main,ZnGeP2,Boyd-70-e,main\ZnGeP2\Boyd-70-e.yml,1,0,0.64,12.0,200
452,main,KH2PO4,Zernike-o,main\KH2PO4\Zernike-o.yml,1,0,0.2138,1.529,200
453,main,KH2PO4,Zernike-e,main\KH2PO4\Zernike-e.yml,1,0,0.2138,1.529,200
454,main,KTiOPO4,Kato-Î±,main\KTiOPO4\Kato-alpha.yml,1,0,0.43,3.54,200
455,main,KTiOPO4,Kato-Î²,main\KTiOPO4\Kato-beta.yml,1,0,0.43,3.54,200
456,main,KTiOPO4,Kato-Î³,main\KTiOPO4\Kato-gamma.yml,1,0,0.43,3.54,200
457,main,NH4H2PO4,Zernike-o,main\NH4H2PO4\Zernike-o.yml,1,0,0.2138,1.529,200
458,main,NH4H2PO4,Zernike-e,main\NH4H2PO4\Zernike-e.yml,1,0,0.2138,1.529,200
459,main,RbTiOPO4,Carvajal-Î±,main\RbTiOPO4\Carvajal-alpha.yml,1,0,0.4,1.5,200
460,main,RbTiOPO4,Carvajal-Î²,main\RbTiOPO4\Carvajal-beta.yml,1,0,0.4,1.5,200
461,main,RbTiOPO4,Carvajal-Î³,main\RbTiOPO4\Carvajal-gamma.yml,1,0,0.4,1.5,200
462,main,Pb,Ordal,main\Pb\Ordal.yml,1,1,0.667,667.0,52
463,main,Pb,Werner,main\Pb\Werner.yml,1,1,0.017586,2.479684,150
469,main,Pb,Werner-DFT,main\Pb\Werner-DFT.yml,1,1,0.017586,2.479684,150
470,main,Pd,Johnson,main\Pd\Johnson.yml,1,1,0.188,1.937,49
471,main,Pd,Werner,main\Pd\Werner.yml,1,1,0.017586,2.479684,150
472,main,Pd,Windt,main\Pd\Windt.yml,1,1,0.00236,0.12157,36
473,main,Pd,Rakic-BB,main\Pd\Rakic-BB.yml,1,1,0.24797,12.398,200
474,main,Pd,Rakic-LD,main\Pd\Rakic-LD.yml,1,1,0.24797,12.398,1000
475,main,Pd,Werner-DFT,main\Pd\Werner-DFT.yml,1,1,0.017586,2.479684,150
476,main,Pr,Fernandez-Perea,main\Pr\Fernandez-Perea.yml,1,1,0.000774901,0.323113894,1594
477,main,Pt,Windt,main\Pt\Windt.yml,1,1,0.00236,0.12157,36
478,main,Pt,Werner,main\Pt\Werner.yml,1,1,0.017586,2.479684,150
479,main,Pt,Rakic-BB,main\Pt\Rakic-BB.yml,1,1,0.24797,12.398,200
480,main,Pt,Rakic-LD,main\Pt\Rakic-LD.yml,1,1,0.24797,12.398,1000
481,main,Pt,Werner-DFT,main\Pt\Werner-DFT.yml,1,1,0.017586,2.479684,150
487,main,Re,Windt,main\Re\Windt.yml,1,1,0.00236,0.12157,35
488,main,Rh,Windt,main\Rh\Windt.yml,1,1,0.00236,0.12157,36
489,main,Rh,Arndt,main\Rh\Arndt.yml,1,1,0.4,0.75,8
490,main,Rh,Weaver,main\Rh\Weaver.yml,1,1,0.2,12.4,67
491,main,Rh,Coulter-40,main\Rh\Coulter-40.yml,1,1,0.4047,0.612,6
492,main,Rh,Coulter-300,main\Rh\Coulter-300.yml,1,1,0.4047,0.612,6
493,main,Ru,Windt,main\Ru\Windt.yml,1,1,0.00236,0.12157,36
494,main,Ag3AsS3,Hulme-o,main\Ag3AsS3\Hulme-o.yml,1,0,0.63,4.6,200
495,main,Ag3AsS3,Hulme-e,main\Ag3AsS3\Hulme-e.yml,1,0,0.59,4.6,200
496,main,AgGaS2,Takaoka-o,main\AgGaS2\Takaoka-o.yml,1,0,0.58,10.59,200
497,main,AgGaS2,Takaoka-e,main\AgGaS2\Takaoka-e.yml,1,0,0.58,10.59,200
498,main,AgGaS2,Kato-o,main\AgGaS2\Kato-o.yml,1,0,0.54,12.9,200
499,main,AgGaS2,Kato-e,main\AgGaS2\Kato-e.yml,1,0,0.54,12.9,200
500,main,AgGaS2,Boyd-o,main\AgGaS2\Boyd-o.yml,1,0,0.49,12.0,200
501,main,AgGaS2,Boyd-e,main\AgGaS2\Boyd-e.yml,1,0,0.49,12.0,200
502,main,As2S3,Rodney,main\As2S3\Rodney.yml,1,0,0.57,11.8,200
503,main,CS2,Kedenburg,main\CS2\Kedenburg.yml,1,0,0.5,1.6,200
504,main,CS2,Ghosal,main\CS2\Ghosal.yml,1,0,7.3,11.0,36
505,main,CdS,Bieniewski-o,main\CdS\Bieniewski-o.yml,1,0,0.51,1.4,200
506,main,CdS,Bieniewski-e,main\CdS\Bieniewski-e.yml,1,0,0.51,1.4,200
507,main,CdS,Treharne,main\CdS\Treharne.yml,1,1,0.30141754,1.4979382,583
508,main,CdS,Ninomiya-o,main\CdS\Ninomiya-o.yml,1,1,0.21752,1.0332,500
509,main,CdS,Ninomiya-e,main\CdS\Ninomiya-e.yml,1,1,0.21752,1.0332,500
510,main,CuGaS2,Boyd-20-o,main\CuGaS2\Boyd-20-o.yml,1,0,0.55,11.5,200
511,main,CuGaS2,Boyd-20-e,main\CuGaS2\Boyd-20-e.yml,1,0,0.55,11.5,200
512,main,CuGaS2,Boyd-120-o,main\CuGaS2\Boyd-120-o.yml,1,0,0.55,11.5,200
513,main,CuGaS2,Boyd-120-e,main\CuGaS2\Boyd-120-e.yml,1,0,0.55,11.5,200
514,main,GaS,Kato-o,main\GaS\Kato-o.yml,1,0,0.633,10.591,200
515,main,GaS,Kato-e,main\GaS\Kato-e.yml,1,0,0.633,10.591,200
516,main,HgS,Bond-o,main\HgS\Bond-o.yml,1,0,0.62,11.0,200
517,main,HgS,Bond-e,main\HgS\Bond-e.yml,1,0,0.62,11.0,200
518,main,MoS2,Beal,main\MoS2\Beal.yml,1,1,0.0811,1.236,100
519,main,MoS2,Zhang,main\MoS2\Zhang.yml,1,1,0.401666,0.747766,28
520,main,MoS2,Yim-1.99um,main\MoS2\Yim-1.99um.yml,1,1,0.382448,0.886647,22
521,main,MoS2,Yim-3.01um,main\MoS2\Yim-3.01um.yml,1,1,0.382417,0.888102,18
522,main,MoS2,Yim-19.88um,main\MoS2\Yim-19.88um.yml,1,1,0.381514,0.884671,17
523,main,PbS,Zemel,main\PbS\Zemel.yml,1,0,3.5,10.0,200
524,main,ZnS,Debenham,main\ZnS\Debenham.yml,1,0,0.405,13.0,200
525,main,ZnS,Querry,main\ZnS\Querry.yml,1,1,0.22,166.6667,312
526,main,ZnS,Ozaki,main\ZnS\Ozaki.yml,1,1,0.2214,1.0332,500
527,main,CaSO4,Querry-Î±,main\CaSO4\Querry-alpha.yml,1,1,2.5,55.5556,383
528,main,CaSO4,Querry-Î²,main\CaSO4\Querry-beta.yml,1,1,2.5,55.5556,383
529,main,CaSO4,Querry-Î³,main\CaSO4\Querry-gamma.yml,1,1,2.5,55.5556,383
530,main,AlSb,Zollner,main\AlSb\Zollner.yml,1,1,0.2138,0.8856,45
531,main,AlSb,Adachi,main\AlSb\Adachi.yml,1,1,0.20664,12.398,500
532,main,AlSb,Djurisic,main\AlSb\Djurisic.yml,1,1,0.20664,12.398,500
533,main,GaSb,Aspnes,main\GaSb\Aspnes.yml,1,1,0.2066,0.8266,46
534,main,GaSb,Ferrini,semiconductor alloys\AlSb-GaSb\Ferrini-0.yml,1,1,0.207,2.48,56
535,main,GaSb,Adachi,main\GaSb\Adachi.yml,1,1,0.20664,12.398,200
536,main,GaSb,Djurisic,main\GaSb\Djurisic.yml,1,1,0.20664,2.4797,500
537,main,InSb,Aspnes,main\InSb\Aspnes.yml,1,1,0.2066,0.8266,46
538,main,InSb,Adachi,main\InSb\Adachi.yml,1,1,0.20664,12.398,200
539,main,InSb,Djurisic,main\InSb\Djurisic.yml,1,1,0.20664,1.2398,500
540,main,Sc,Larruquert,main\Sc\Larruquert.yml,1,1,0.001239842,0.189781921,373
541,main,Se,Campel-o,main\Se\Campel-o.yml,1,0,1.06,10.6,4
542,main,Se,Campel-e,main\Se\Campel-e.yml,1,0,1.06,10.6,4
544,main,CdSe,Lisitsa-o,main\CdSe\Lisitsa-o.yml,1,0,1.01,22.0,200
545,main,CdSe,Lisitsa-e,main\CdSe\Lisitsa-e.yml,1,0,1.01,22.0,200
546,main,CdSe,Ninomiya-o,main\CdSe\Ninomiya-o.yml,1,1,0.23393,1.0332,500
547,main,CdSe,Ninomiya-e,main\CdSe\Ninomiya-e.yml,1,1,0.23393,1.0332,500
548,main,CdSe,Ninomiya-cubic,main\CdSe\Ninomiya-cubic.yml,1,1,0.20664,0.82656,500
549,main,GaSe,Kato-o,main\GaSe\Kato-o.yml,1,0,0.8,1620.0,200
550,main,GaSe,Kato-e,main\GaSe\Kato-e.yml,1,0,0.8,1620.0,200
551,main,MoSe2,Beal,main\MoSe2\Beal.yml,1,1,0.04387,1.161,100
552,main,PbSe,Zemel,main\PbSe\Zemel.yml,1,0,5.0,10.0,200
553,main,PbSe,Suzuki,main\PbSe\Suzuki.yml,1,1,0.2296,1.0781,500
554,main,ZnSe,Marple,main\ZnSe\Marple.yml,1,0,0.48,2.5,200
555,main,ZnSe,Querry,main\ZnSe\Querry.yml,1,1,0.5,21.7391,278
556,main,ZnSe,Connolly,main\ZnSe\Connolly.yml,1,0,0.54,18.2,200
557,main,ZnSe,Adachi,main\ZnSe\Adachi.yml,1,1,0.23393,0.82656,500
558,main,AgGaSe2,Harasaki-o,main\AgGaSe2\Harasaki-o.yml,1,0,0.81,16.0,200
559,main,AgGaSe2,Harasaki-e,main\AgGaSe2\Harasaki-e.yml,1,0,0.81,16.0,200
560,main,AgGaSe2,Boyd-o,main\AgGaSe2\Boyd-o.yml,1,0,0.725,13.5,200
561,main,AgGaSe2,Boyd-e,main\AgGaSe2\Boyd-e.yml,1,0,0.725,13.5,200
562,main,Tl3AsSe3,Ewbank-o,main\Tl3AsSe3\Ewbank-o.yml,1,0,2.0,12.0,200
563,main,Tl3AsSe3,Ewbank-e,main\Tl3AsSe3\Ewbank-e.yml,1,0,2.0,12.0,200
564,main,Si,Aspnes,main\Si\Aspnes.yml,1,1,0.2066,0.8266,46
565,main,Si,Schinke,main\Si\Schinke.yml,0,1,0.25,1.45,121
566,main,Si,Green-2008,main\Si\Green-2008.yml,1,1,0.25,1.45,121
567,main,Si,Chandler-Horowitz,main\Si\Chandler-Horowitz.yml,1,1,2.5,22.222,586
573,main,Si,Green-1995,main\Si\Green-1995.yml,1,1,0.25,1.45,76
574,main,Si,Daub,main\Si\Daub.yml,0,1,0.941,1.421,71
575,main,Si,Vuye-20C,main\Si\Vuye-20C.yml,1,1,0.2638,0.8266,129
576,main,Si,Vuye-100C,main\Si\Vuye-100C.yml,1,1,0.2638,0.8266,129
577,main,Si,Vuye-150C,main\Si\Vuye-150C.yml,1,1,0.2638,0.8266,129
578,main,Si,Vuye-200C,main\Si\Vuye-200C.yml,1,1,0.2638,0.8266,129
579,main,Si,Vuye-250C,main\Si\Vuye-250C.yml,1,1,0.2638,0.8266,129
580,main,Si,Vuye-300C,main\Si\Vuye-300C.yml,1,1,0.2638,0.8266,129
581,main,Si,Vuye-350C,main\Si\Vuye-350C.yml,1,1,0.2638,0.8266,129
582,main,Si,Vuye-400C,main\Si\Vuye-400C.yml,1,1,0.2638,0.8266,129
583,main,Si,Vuye-450C,main\Si\Vuye-450C.yml,1,1,0.2638,0.8266,129
584,main,Si,Jellison,main\Si\Jellison.yml,1,1,0.234,0.84,186
585,main,Si,Edwards,main\Si\Edwards.yml,1,0,2.4373,25.0,200
586,main,Si,Li-100K,main\Si\Li-100K.yml,1,0,1.2,14.0,35
587,main,Si,Li-150K,main\Si\Li-150K.yml,1,0,1.2,14.0,35
588,main,Si,Li-200K,main\Si\Li-200K.yml,1,0,1.2,14.0,35
589,main,Si,Li-250K,main\Si\Li-250K.yml,1,0,1.2,14.0,35
590,main,Si,Li-293K,main\Si\Li-293K.yml,1,0,1.2,14.0,35
591,main,Si,Li-350K,main\Si\Li-350K.yml,1,0,1.2,14.0,35
592,main,Si,Li-400K,main\Si\Li-400K.yml,1,0,1.2,14.0,35
593,main,Si,Li-450K,main\Si\Li-450K.yml,1,0,1.2,14.0,35
594,main,Si,Li-500K,main\Si\Li-500K.yml,1,0,1.2,14.0,35
595,main,Si,Li-550K,main\Si\Li-550K.yml,1,0,1.2,14.0,35
596,main,Si,Li-600K,main\Si\Li-600K.yml,1,0,1.2,14.0,35
597,main,Si,Li-650K,main\Si\Li-650K.yml,1,0,1.2,14.0,35
598,main,Si,Li-700K,main\Si\Li-700K.yml,1,0,1.2,14.0,35
599,main,Si,Li-750K,main\Si\Li-750K.yml,1,0,1.2,14.0,35
600,main,Si,Salzberg,main\Si\Salzberg.yml,1,0,1.357,11.04,200
601,main,Si,Pierce,main\Si\Pierce.yml,1,1,0.1033,2.066,46
602,main,Bi12SiO20,Gospodinov,main\Bi12SiO20\Gospodinov.yml,1,0,0.48,0.7,200
606,main,Sr,Rodriguez-de_Marcos,main\Sr\Rodriguez-de Marcos.yml,1,1,0.001011751,0.212037407,1124
607,main,Ta,Ordal,main\Ta\Ordal.yml,1,1,0.667,125.0,49
608,main,Ta,Werner,main\Ta\Werner.yml,1,1,0.017586,2.479684,150
609,main,Ta,Windt,main\Ta\Windt.yml,1,1,0.00236,0.12157,36
610,main,Ta,Werner-DFT,main\Ta\Werner-DFT.yml,1,1,0.017586,2.479684,150
611,main,KTaO3,Fujii,main\KTaO3\Fujii.yml,1,0,0.4,1.06,200
612,main,Te,Sherman-o,main\Te\Sherman-o.yml,1,0,8.5,30.3,200
613,main,Te,Sherman-e,main\Te\Sherman-e.yml,1,0,8.5,30.3,200
614,main,Te,Caldwell-o,main\Te\Caldwell-o.yml,1,0,4.0,14.0,200
615,main,Te,Caldwell-e,main\Te\Caldwell-e.yml,1,0,4.0,14.0,200
617,main,CdTe,Marple,main\CdTe\Marple.yml,1,0,0.86,2.5,200
618,main,CdTe,Treharne,main\CdTe\Treharne.yml,1,1,0.30141754,1.4979382,583
619,main,CdTe,DeBell-300K,main\CdTe\DeBell-300K.yml,1,0,6.0,22.0,200
620,main,CdTe,DeBell-80K,main\CdTe\DeBell-80K.yml,1,0,6.0,22.0,200
621,main,CdTe,DeBell-20K,main\CdTe\DeBell-20K.yml,1,0,6.0,22.0,200
622,main,CdTe,Adachi,main\CdTe\Adachi.yml,1,1,0.2214,1.1271,500
623,main,MoTe2,Beal,main\MoTe2\Beal.yml,1,1,0.06911,1.216,100
624,main,PbTe,Weiting-300K,main\PbTe\Weiting-300K.yml,1,0,4.099,12.51,200
625,main,PbTe,Weiting-130K,main\PbTe\Weiting-130K.yml,1,0,5.189,12.51,200
626,main,PbTe,Weiting-80K,main\PbTe\Weiting-80K.yml,1,0,5.189,12.51,200
627,main,ZnTe,Marple,main\ZnTe\Marple.yml,1,0,0.58,2.5,200
628,main,ZnTe,Li,main\ZnTe\Li.yml,1,0,0.55,30.0,200
629,main,ZnTe,Sato,main\ZnTe\Sato.yml,1,1,0.2214,0.82656,500
630,main,Ti,Johnson,main\Ti\Johnson.yml,1,1,0.188,1.937,49
631,main,Ti,Werner,main\Ti\Werner.yml,1,1,0.017586,2.479684,150
632,main,Ti,Ordal,main\Ti\Ordal.yml,1,1,0.667,200.0,51
633,main,Ti,Windt,main\Ti\Windt.yml,1,1,0.00236,0.12157,36
634,main,Ti,Mash,main\Ti\Mash.yml,1,1,0.4,10.0,46
635,main,Ti,Rakic-BB,main\Ti\Rakic-BB.yml,1,1,0.24797,30.996,200
636,main,Ti,Rakic-LD,main\Ti\Rakic-LD.yml,1,1,0.24797,30.996,1000
637,main,Ti,Werner-DFT,main\Ti\Werner-DFT.yml,1,1,0.017586,2.479684,150
638,main,BaTiO3,Wemple-o,main\BaTiO3\Wemple-o.yml,1,0,0.4,0.7,200
639,main,BaTiO3,Wemple-e,main\BaTiO3\Wemple-e.yml,1,0,0.4,0.7,200
640,main,Bi4Ti3O12,Simon-a,main\Bi4Ti3O12\Simon-a.yml,1,0,0.45,0.7,200
641,main,Bi4Ti3O12,Simon-b,main\Bi4Ti3O12\Simon-b.yml,1,0,0.45,0.7,200
642,main,PbTiO3,Singh-o,main\PbTiO3\Singh-o.yml,1,0,0.45,1.15,200
643,main,PbTiO3,Singh-e,main\PbTiO3\Singh-e.yml,1,0,0.45,1.15,200
644,main,SrTiO3,Dodge,main\SrTiO3\Dodge.yml,1,0,0.43,3.8,200
645,main,Tm,Vidal-Dasilva,main\Tm\Vidal-Dasilva.yml,1,1,0.00077478,0.480311785,1611
646,main,V,Johnson,main\V\Johnson.yml,1,1,0.188,1.937,49
647,main,V,Werner,main\V\Werner.yml,1,1,0.017586,2.479684,150
648,main,V,Werner-DFT,main\V\Werner-DFT.yml,1,1,0.017586,2.479684,150
659,main,W,Ordal,main\W\Ordal.yml,1,1,0.667,200.0,51
660,main,W,Werner,main\W\Werner.yml,1,1,0.017586,2.479684,150
661,main,W,Windt,main\W\Windt.yml,1,1,0.00236,0.12157,36
662,main,W,Rakic-BB,main\W\Rakic-BB.yml,1,1,0.24797,12.398,200
663,main,W,Rakic-LD,main\W\Rakic-LD.yml,1,1,0.24797,12.398,1000
664,main,W,Werner-DFT,main\W\Werner-DFT.yml,1,1,0.017586,2.479684,150
665,main,CaWO4,Bond-o,main\CaWO4\Bond-o.yml,1,0,0.45,4.0,200
666,main,CaWO4,Bond-e,main\CaWO4\Bond-e.yml,1,0,0.45,4.0,200
667,main,Xe,Bideau-Mehu,main\Xe\Bideau-Mehu.yml,1,0,0.1404,0.6234,200
668,main,Xe,Koch,main\Xe\Koch.yml,1,0,0.230209,0.623437,20
669,main,Xe,Cuthbertson,main\Xe\Cuthbertson.yml,1,0,0.48,0.6708,200
670,main,Xe,Sinnock-liquid-178K,main\Xe\Sinnock-liquid-178K.yml,1,0,0.3612,0.6439,10
671,main,Xe,Sinnock-liquid-174K,main\Xe\Sinnock-liquid-174K.yml,1,0,0.3612,0.6439,10
672,main,Xe,Sinnock-liquid-170K,main\Xe\Sinnock-liquid-170K.yml,1,0,0.3612,0.6439,10
673,main,Xe,Sinnock-liquid-166K,main\Xe\Sinnock-liquid-166K.yml,1,0,0.3612,0.6439,10
674,main,Xe,Sinnock-liquid-161.35K,main\Xe\Sinnock-liquid-161.35K.yml,1,0,0.3612,0.6439,10
675,main,Xe,Sinnock-solid-161.35K,main\Xe\Sinnock-solid-161.35K.yml,1,0,0.3612,0.6439,10
676,main,Xe,Sinnock-solid-150K,main\Xe\Sinnock-solid-150K.yml,1,0,0.3612,0.6439,10
677,main,Xe,Sinnock-solid-140K,main\Xe\Sinnock-solid-140K.yml,1,0,0.3612,0.6439,10
678,main,Xe,Sinnock-solid-130K,main\Xe\Sinnock-solid-130K.yml,1,0,0.3612,0.6439,10
679,main,Xe,Sinnock-solid-120K,main\Xe\Sinnock-solid-120K.yml,1,0,0.3612,0.6439,10
680,main,Xe,Sinnock-solid-110K,main\Xe\Sinnock-solid-110K.yml,1,0,0.3612,0.6439,10
681,main,Xe,Sinnock-solid-100K,main\Xe\Sinnock-solid-100K.yml,1,0,0.3612,0.6439,10
682,main,Xe,Sinnock-solid-90K,main\Xe\Sinnock-solid-90K.yml,1,0,0.3612,0.6439,10
683,main,Xe,Sinnock-solid-80K,main\Xe\Sinnock-solid-80K.yml,1,0,0.3612,0.6439,10
684,main,Yb,Larruquert,main\Yb\Larruquert.yml,1,1,0.000730178,0.206606976,477
685,main,Zn,Werner,main\Zn\Werner.yml,1,1,0.017586,2.479684,150
686,main,Zn,Querry,main\Zn\Querry.yml,1,1,0.36,55.5556,150
